audio_path,audio_filename,subtitle,text_for_tts
\voice\mandatory_pit_stops\confirm_supersoft_tyres,3.wav,"acknowledged, super-soft gomme","acknowledged, super-soft gomme"
\voice\mandatory_pit_stops\confirm_supersoft_tyres,4.wav,"acknowledged, super-soft gomme","acknowledged, super-soft gomme"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,1.wav,"acknowledged, ultra-soft gomme","acknowledged, ultra-soft gomme"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,2.wav,"acknowledged, ultra-soft gomme","acknowledged, ultra-soft gomme"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,3.wav,"acknowledged, ultra-soft gomme","acknowledged, ultra-soft gomme"
\voice\mandatory_pit_stops\confirm_ultrasoft_tyres,4.wav,"acknowledged, ultra-soft gomme","acknowledged, ultra-soft gomme"
\voice\mandatory_pit_stops\confirm_wet_tyres,1.wav,"acknowledged, bagnato gomme","acknowledged, bagnato gomme"
\voice\mandatory_pit_stops\confirm_wet_tyres,2.wav,"acknowledged, bagnato gomme","acknowledged, bagnato gomme"
\voice\mandatory_pit_stops\confirm_wet_tyres,3.wav,"acknowledged, bagnato gomme","acknowledged, bagnato gomme"
\voice\mandatory_pit_stops\confirm_wet_tyres,4.wav,"acknowledged, bagnato gomme","acknowledged, bagnato gomme"
\voice\mandatory_pit_stops\confirm_wet_tyres,5.wav,"acknowledged, bagnato gomme","acknowledged, bagnato gomme"
\voice\mandatory_pit_stops\disengage_limiter,1_op_suffix_please.wav,disattiva il limitatore,disattiva il limitatore
\voice\mandatory_pit_stops\disengage_limiter,5.wav,disattiva il limitatore,disattiva il limitatore
\voice\mandatory_pit_stops\disengage_limiter,6.wav,il limitatore e' ancora attivo disattivalo,il limitatore e' ancora attivo disattivalo
\voice\mandatory_pit_stops\engage_limiter,1_op_suffix_please.wav,attiva il limitatore,attiva il limitatore
\voice\mandatory_pit_stops\engage_limiter,2_op_suffix_please.wav,attiva il limitatore,attiva il limitatore
\voice\mandatory_pit_stops\engage_limiter,3_op_suffix_please.wav,attiva il limitatore,attiva il limitatore
\voice\mandatory_pit_stops\feet,1.wav,piedi,piedi
\voice\mandatory_pit_stops\feet,2.wav,piedi,piedi
\voice\mandatory_pit_stops\feet,3.wav,piedi,piedi
\voice\mandatory_pit_stops\feet,4.wav,piedi,piedi
\voice\mandatory_pit_stops\feet,5.wav,piedi,piedi
\voice\mandatory_pit_stops\fifty_metres,4.wav,cinquanta metri,cinquanta metri
\voice\mandatory_pit_stops\fifty_metres,5.wav,cinquanta metri,cinquanta metri
\voice\mandatory_pit_stops\fifty_metres,6.wav,cinquanta metri,cinquanta metri
\voice\mandatory_pit_stops\laps_so_far,1.wav,giri in total,giri in total
\voice\mandatory_pit_stops\laps_so_far,2.wav,giri in total,giri in total
\voice\mandatory_pit_stops\laps_so_far,3.wav,giri in total,giri in total
\voice\mandatory_pit_stops\laps_so_far,4.wav,giri in total,giri in total
\voice\mandatory_pit_stops\laps_so_far,5.wav,giri in total,giri in total
\voice\mandatory_pit_stops\left_pit_too_soon,1.wav,questa sosta non contera' sei uscito dai box troppo presto,questa sosta non contera' sei uscito dai box troppo presto
\voice\mandatory_pit_stops\left_pit_too_soon,2.wav,dovevi aspettare questa non contera' come sosta obbligatoria,dovevi aspettare questa non contera' come sosta obbligatoria
\voice\mandatory_pit_stops\left_pit_too_soon,3.wav,dovevi aspettare di piu' questa non contera' come sosta,dovevi aspettare di piu' questa non contera' come sosta
\voice\mandatory_pit_stops\left_pit_too_soon,4.wav,"you've left the box too soon, dovrai to come back and do it again","you've left the box too soon, dovrai to come back and do it again"
\voice\mandatory_pit_stops\left_pit_too_soon,5.wav,sei uscito troppo presto questa non contera',sei uscito troppo presto questa non contera'
\voice\mandatory_pit_stops\metres,1.wav,metri,metri
\voice\mandatory_pit_stops\metres,2.wav,metri,metri
\voice\mandatory_pit_stops\metres,3.wav,metri,metri
\voice\mandatory_pit_stops\min_pitstop_time_intro,1.wav,dobbiamo restare fermi per un totale di,dobbiamo restare fermi per un totale di
\voice\mandatory_pit_stops\min_pitstop_time_intro,2.wav,dovremo restare fermi per,dovremo restare fermi per
\voice\mandatory_pit_stops\min_pitstop_time_intro,3.wav,dobbiamo restare fermi per,dobbiamo restare fermi per
\voice\mandatory_pit_stops\min_pitstop_time_intro,4.wav,dobbiamo restare fermi per almeno,dobbiamo restare fermi per almeno
\voice\mandatory_pit_stops\min_pitstop_time_intro,5.wav,dobbiamo restare fermi per almeno,dobbiamo restare fermi per almeno
\voice\mandatory_pit_stops\min_pitstop_time_intro,6.wav,dobbiamo restare fermi per almeno,dobbiamo restare fermi per almeno
\voice\mandatory_pit_stops\minutes,1.wav,minuti,minuti
\voice\mandatory_pit_stops\minutes,2.wav,minuti,minuti
\voice\mandatory_pit_stops\minutes,3.wav,minuti,minuti
\voice\mandatory_pit_stops\missed_stop,1.wav,hai perso la finestra pit,hai perso la finestra pit
\voice\mandatory_pit_stops\missed_stop,2.wav,"you missed your chance,","you missed your chance,"
\voice\mandatory_pit_stops\missed_stop,3.wav,si' ma la finestra pit e' chiusa adesso,si' ma la finestra pit e' chiusa adesso
\voice\mandatory_pit_stops\missed_stop,4.wav,si' la finestra pit e' chiusa hai perso la tua occasione,si' la finestra pit e' chiusa hai perso la tua occasione
\voice\mandatory_pit_stops\no_fuel_this_time,1.wav,siamo not refueling,siamo not refueling
\voice\mandatory_pit_stops\no_fuel_this_time,2.wav,no carburante this time,no carburante this time
\voice\mandatory_pit_stops\no_fuel_this_time,3.wav,siamo not gonna refuel,siamo not gonna refuel
\voice\mandatory_pit_stops\no_fuel_this_time,4.wav,siamo not refueling,siamo not refueling
\voice\mandatory_pit_stops\no_fuel_this_time,5.wav,siamo not putting carburante in,siamo not putting carburante in
\voice\mandatory_pit_stops\no_pit_speed_limit,1.wav,non c'e' limite di velocita' in pit,non c'e' limite di velocita' in pit
\voice\mandatory_pit_stops\no_pit_speed_limit,2.wav,non c'e' limite di velocita' in pit,non c'e' limite di velocita' in pit
\voice\mandatory_pit_stops\no_pit_speed_limit,3.wav,there's no corsia box speed limit,there's no corsia box speed limit
\voice\mandatory_pit_stops\no_pit_speed_limit,4.wav,there's no corsia box speed limit,there's no corsia box speed limit
\voice\mandatory_pit_stops\no_pit_speed_limit,5.wav,non c'e' limite di velocita' in pit,non c'e' limite di velocita' in pit
\voice\mandatory_pit_stops\no_tyres_or_fuel,1.wav,no gomme or carburante this time,no gomme or carburante this time
\voice\mandatory_pit_stops\no_tyres_or_fuel,2.wav,no refueling and no gomme,no refueling and no gomme
\voice\mandatory_pit_stops\no_tyres_or_fuel,3.wav,siamo not changing gomme or refueling this time,siamo not changing gomme or refueling this time
\voice\mandatory_pit_stops\no_tyres_or_fuel,4.wav,no carburante or gomme,no carburante or gomme
\voice\mandatory_pit_stops\no_tyres_or_fuel,5.wav,siamo not refueling and siamo not changing gomme,siamo not refueling and siamo not changing gomme
\voice\mandatory_pit_stops\no_tyres_or_fuel,6.wav,no gomme or carburante this time,no gomme or carburante this time
\voice\mandatory_pit_stops\no_tyres_this_time,1.wav,siamo not changing gomme,siamo not changing gomme
\voice\mandatory_pit_stops\no_tyres_this_time,2.wav,no gomme this time,no gomme this time
\voice\mandatory_pit_stops\no_tyres_this_time,3.wav,siamo not changing any gomme,siamo not changing any gomme
\voice\mandatory_pit_stops\no_tyres_this_time,4.wav,siamo not changing our gomme,siamo not changing our gomme
\voice\mandatory_pit_stops\no_tyres_this_time,5.wav,no gomme this time,no gomme this time
\voice\mandatory_pit_stops\one_hundred_feet,1.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_feet,2.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_feet,3.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_feet,4.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_feet,5.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_feet,6.wav,cento piedi,cento piedi
\voice\mandatory_pit_stops\one_hundred_metres,1.wav,cento metri,cento metri
\voice\mandatory_pit_stops\one_hundred_metres,2.wav,cento metri,cento metri
\voice\mandatory_pit_stops\one_hundred_metres,3.wav,cento metri,cento metri
\voice\mandatory_pit_stops\option_tyres,1.wav,option,option
\voice\mandatory_pit_stops\option_tyres,2.wav,option gomme,option gomme
\voice\mandatory_pit_stops\option_tyres,3.wav,option,option
\voice\mandatory_pit_stops\pit_crew_ready,1.wav,il pit crew e' pronto,il pit crew e' pronto
\voice\mandatory_pit_stops\pit_crew_ready,2.wav,il pit crew e' pronto,il pit crew e' pronto
\voice\mandatory_pit_stops\pit_crew_ready,3.wav,il pit crew e' pronto,il pit crew e' pronto
\voice\mandatory_pit_stops\pit_now,1.wav,box box box rientra adesso,box box box rientra adesso
\voice\mandatory_pit_stops\pit_now,2.wav,rientra adesso box box box,rientra adesso box box box
\voice\mandatory_pit_stops\pit_now,3.wav,rientra per favore box box box,rientra per favore box box box
\voice\mandatory_pit_stops\pit_request_cancelled,1.wav,ricevuto richiesta pit cancellata,ricevuto richiesta pit cancellata
\voice\mandatory_pit_stops\pit_request_cancelled,2.wav,pit stop cancellato,pit stop cancellato
\voice\mandatory_pit_stops\pit_request_cancelled,3.wav,"ok, pit request cancelled","ok, pit request cancelled"
\voice\mandatory_pit_stops\pit_speed_limit,1.wav,the corsia box speed limit is,the corsia box speed limit is
\voice\mandatory_pit_stops\pit_speed_limit,2.wav,corsia box speed limit is,corsia box speed limit is
\voice\mandatory_pit_stops\pit_speed_limit,3.wav,the corsia box speed limit is,the corsia box speed limit is
\voice\mandatory_pit_stops\pit_speed_limit,4.wav,corsia box speed limit is,corsia box speed limit is
\voice\mandatory_pit_stops\pit_speed_limit,5.wav,corsia box speed limit is,corsia box speed limit is
\voice\mandatory_pit_stops\pit_stall_available,1.wav,la tua piazzola e' ora disponibile,la tua piazzola e' ora disponibile
\voice\mandatory_pit_stops\pit_stall_available,2.wav,la tua piazzola e' ora libera,la tua piazzola e' ora libera
\voice\mandatory_pit_stops\pit_stall_available,3.wav,la nostra piazzola e' disponibile ora,la nostra piazzola e' disponibile ora
\voice\mandatory_pit_stops\pit_stall_available,4.wav,la piazzola e' ora disponibile,la piazzola e' ora disponibile
\voice\mandatory_pit_stops\pit_stall_available,5.wav,la piazzola e' disponibile,la piazzola e' disponibile
\voice\mandatory_pit_stops\pit_stall_occupied,1.wav,la tua piazzola non e' disponibile,la tua piazzola non e' disponibile
\voice\mandatory_pit_stops\pit_stall_occupied,2.wav,la tua piazzola e' occupata,la tua piazzola e' occupata
\voice\mandatory_pit_stops\pit_stall_occupied,3.wav,il tuo box e' attualmente occupato,il tuo box e' attualmente occupato
\voice\mandatory_pit_stops\pit_stop_already_requested,1.wav,lo sappiamo pit stop gia' richiesto,lo sappiamo pit stop gia' richiesto
\voice\mandatory_pit_stops\pit_stop_already_requested,2.wav,pit stop gia' richiesto lo sappiamo,pit stop gia' richiesto lo sappiamo
\voice\mandatory_pit_stops\pit_stop_already_requested,3.wav,pit stop gia' richiesto siamo pronti,pit stop gia' richiesto siamo pronti
\voice\mandatory_pit_stops\pit_stop_already_requested,4.wav,"understood, siamo already expecting you","understood, siamo already expecting you"
\voice\mandatory_pit_stops\pit_stop_already_requested,5.wav,"understood, siamo already expecting you","understood, siamo already expecting you"
\voice\mandatory_pit_stops\pit_stop_already_requested,6.wav,"acknowledged, siamo already expecting you in","acknowledged, siamo already expecting you in"
\voice\mandatory_pit_stops\pit_stop_already_requested,7.wav,"ok, we are already expecting you","ok, we are already expecting you"
\voice\mandatory_pit_stops\pit_stop_not_requested,1.wav,"ok, we weren't expecting you, anyway","ok, we weren't expecting you, anyway"
\voice\mandatory_pit_stops\pit_stop_not_requested,2.wav,"uh, we weren't expecting you,","uh, we weren't expecting you,"
\voice\mandatory_pit_stops\pit_stop_not_requested,3.wav,no non ti aspettavamo comunque,no non ti aspettavamo comunque
\voice\mandatory_pit_stops\pit_stop_not_requested,4.wav,non ti aspettavamo comunque,non ti aspettavamo comunque
\voice\mandatory_pit_stops\pit_stop_not_requested,5.wav,"ok, we weren't expecting you, anyway","ok, we weren't expecting you, anyway"
\voice\mandatory_pit_stops\pit_stop_requested,1.wav,"ok, pit stop requested","ok, pit stop requested"
\voice\mandatory_pit_stops\pit_stop_requested,2.wav,ricevuto pit stop richiesto,ricevuto pit stop richiesto
\voice\mandatory_pit_stops\pit_stop_requested,3.wav,"ok, pit stop requested","ok, pit stop requested"
\voice\mandatory_pit_stops\pit_this_lap,1_op_prefix_ok.wav,"in this giro, box this giro","in this giro, box this giro"
\voice\mandatory_pit_stops\pit_this_lap,1_rq_suffix_please.wav,"in this giro, box this giro","in this giro, box this giro"
\voice\mandatory_pit_stops\pit_this_lap,2_op_prefix_ok.wav,"come in to the pits at the end of this giro, box this giro","come in to the pits at the end of this giro, box this giro"
\voice\mandatory_pit_stops\pit_this_lap,2_rq_suffix_please.wav,rientra ai box questo giro,rientra ai box questo giro
\voice\mandatory_pit_stops\pit_this_lap,3_op_prefix_ok.wav,"pit this giro, in this giro","pit this giro, in this giro"
\voice\mandatory_pit_stops\pit_this_lap,3_rq_suffix_please.wav,rientra ai box questo giro,rientra ai box questo giro
\voice\mandatory_pit_stops\pit_this_lap_too_late,1.wav,"box this giro, push, siamo short of time","box this giro, push, siamo short of time"
\voice\mandatory_pit_stops\pit_this_lap_too_late,2.wav,"box this giro, we might miss the pit window","box this giro, we might miss the pit window"
\voice\mandatory_pit_stops\pit_this_lap_too_late,3.wav,"in this giro, this is gonna be tight to make the pit window","in this giro, this is gonna be tight to make the pit window"
\voice\mandatory_pit_stops\pit_this_lap_too_late,sweary_4.wav,"box this giro, haul ass or you'll miss the window","box this giro, haul ass or you'll miss the window"
\voice\mandatory_pit_stops\pit_window_closed,1_op_prefix_ok.wav,finestra pit ora chiusa,finestra pit ora chiusa
\voice\mandatory_pit_stops\pit_window_closed,2_op_prefix_ok.wav,finestra pit chiusa,finestra pit chiusa
\voice\mandatory_pit_stops\pit_window_closed,3_op_prefix_ok.wav,finestra pit chiusa,finestra pit chiusa
\voice\mandatory_pit_stops\pit_window_closed,4.wav,finestra pit ora chiusa,finestra pit ora chiusa
\voice\mandatory_pit_stops\pit_window_closes_1_min,1.wav,finestra pit in chiusura tra un minuto,finestra pit in chiusura tra un minuto
\voice\mandatory_pit_stops\pit_window_closes_1_min,2.wav,finestra pit si chiude tra un minuto,finestra pit si chiude tra un minuto
\voice\mandatory_pit_stops\pit_window_closes_1_min,3.wav,finestra pit si chiude tra un minuto,finestra pit si chiude tra un minuto
\voice\mandatory_pit_stops\pit_window_closes_2_min,1.wav,la finestra pit si chiude tra due minuti,la finestra pit si chiude tra due minuti
\voice\mandatory_pit_stops\pit_window_closes_2_min,2.wav,finestra pit in chiusura tra due minuti,finestra pit in chiusura tra due minuti
\voice\mandatory_pit_stops\pit_window_closes_2_min,3.wav,finestra pit si chiude tra due minuti,finestra pit si chiude tra due minuti
\voice\mandatory_pit_stops\pit_window_closing,1.wav,la finestra pit si sta chiudendo,la finestra pit si sta chiudendo
\voice\mandatory_pit_stops\pit_window_closing,2.wav,pit window closes at the end of this giro,pit window closes at the end of this giro
\voice\mandatory_pit_stops\pit_window_closing,3.wav,the pit window closes at the end of this giro,the pit window closes at the end of this giro
\voice\mandatory_pit_stops\pit_window_open,1_op_prefix_ok.wav,finestra pit aperta,finestra pit aperta
\voice\mandatory_pit_stops\pit_window_open,2_op_prefix_ok.wav,finestra pit aperta,finestra pit aperta
